time,f0,intensity
145.83,131.24,0.03
145.84,67.47,0.03
145.85,124.3,0.02
145.86,77.25,0.01
145.87,162.17,0.01
145.88,113.82,0.02
145.89,195.49,0.02
145.9,175.25,0.01
145.91,185.64,0.03
145.92,186.54,0.05
145.93,168.02,0.05
145.94,165.42,0.04
145.95,163.6,0.04
145.96,159.8,0.04
145.97,159.34,0.04
145.98,159.81,0.04
145.99,161.13,0.04
146,162.84,0.03
146.01,160.78,0.03
146.02,157.09,0.02
146.03,140.84,0.02
146.04,93.87,0.01
146.05,164.95,0.01
146.06,192.89,0
146.07,228.22,0
146.08,218.65,0
146.09,219.01,0
146.1,219.37,0
146.11,219.73,0
146.12,220.09,0
146.13,220.44,0
146.14,220.8,0
146.15,221.16,0
146.16,221.52,0
146.17,221.88,0
146.18,222.24,0
146.19,222.6,0
146.2,222.96,0
146.21,223.32,0
146.22,223.68,0
146.23,224.04,0
146.24,224.4,0
146.25,224.76,0
146.26,225.11,0
146.27,225.47,0
146.28,225.83,0
146.29,226.19,0
146.3,226.55,0
146.31,226.91,0
146.32,227.27,0
146.33,227.63,0
146.34,227.99,0
146.35,228.35,0
146.36,228.71,0
146.37,229.07,0
146.38,229.43,0
146.39,229.78,0
146.4,230.14,0
146.41,230.5,0
146.42,230.86,0
146.43,231.22,0
146.44,231.58,0
146.45,231.94,0
146.46,232.3,0
146.47,232.66,0
146.48,233.02,0
146.49,233.38,0
146.5,233.74,0
146.51,234.1,0
146.52,234.46,0
146.53,234.81,0
146.54,235.17,0
146.55,235.53,0
146.56,235.89,0
146.57,236.25,0
146.58,236.61,0
146.59,236.97,0
146.6,237.33,0
146.61,237.69,0
146.62,238.05,0
146.63,238.41,0
146.64,238.77,0
146.65,239.13,0
146.66,239.48,0
146.67,239.84,0
146.68,240.2,0
146.69,240.56,0.01
146.7,240.92,0.01
146.71,241.28,0.01
146.72,241.64,0.01
146.73,242,0.01
146.74,242.36,0.01
146.75,242.72,0.01
146.76,243.08,0.01
146.77,243.44,0
146.78,243.8,0.01
146.79,244.15,0
146.8,244.51,0
146.81,244.87,0.01
146.82,245.23,0.01
146.83,245.59,0.01
146.84,245.95,0.01
146.85,246.31,0
146.86,246.67,0
146.87,247.03,0
146.88,247.39,0
146.89,247.75,0
146.9,248.11,0
146.91,245.99,0.09
146.92,192.39,0.17
146.93,157.33,0.26
146.94,224.68,0.31
146.95,226.13,0.33
146.96,227.19,0.34
146.97,227.49,0.35
146.98,225.53,0.35
146.99,225.65,0.35
147,231.26,0.36
147.01,232.02,0.34
147.02,228.21,0.31
147.03,218.82,0.25
147.04,220.06,0.23
147.05,239.97,0.26
147.06,249.1,0.31
147.07,248.11,0.31
147.08,250.49,0.32
147.09,252,0.34
147.1,252.9,0.34
147.11,252.75,0.32
147.12,252.09,0.3
147.13,252.01,0.28
147.14,252.61,0.27
147.15,253.41,0.26
147.16,254.41,0.25
147.17,255.27,0.25
147.18,256.42,0.24
147.19,258.18,0.24
147.2,259.64,0.23
147.21,260.73,0.22
147.22,260.39,0.21
147.23,256.19,0.17
147.24,244.99,0.11
147.25,227.13,0.06
147.26,213.01,0.03
147.27,206.23,0.01
147.28,199.44,0.01
147.29,192.65,0.01
147.3,185.86,0.01
147.31,179.07,0.01
147.32,172.28,0.02
147.33,165.5,0.03
147.34,158.71,0.02
147.35,151.92,0
147.36,145.13,0
147.37,138.34,0
147.38,131.56,0.04
147.39,124.77,0.05
147.4,117.98,0.06
147.41,111.19,0.07
147.42,187.46,0.14
147.43,263.42,0.25
147.44,258.91,0.3
147.45,253.8,0.31
147.46,246.93,0.27
147.47,241.28,0.22
147.48,236.67,0.2
147.49,227.73,0.17
147.5,212.17,0.12
147.51,206.33,0.08
147.52,212.03,0.08
147.53,217.73,0.12
147.54,223.43,0.13
147.55,229.13,0.14
147.56,234.83,0.15
147.57,240.53,0.15
147.58,246.22,0.13
147.59,251.92,0.11
147.6,257.62,0.1
147.61,263.32,0.1
147.62,269.02,0.09
147.63,274.72,0.05
147.64,280.42,0.12
147.65,263.82,0.2
147.66,243.64,0.22
147.67,236.84,0.23
147.68,231.11,0.22
147.69,225.81,0.22
147.7,222.16,0.2
147.71,219.22,0.19
147.72,216.18,0.19
147.73,213.08,0.21
147.74,208.34,0.22
147.75,203.48,0.22
147.76,199.29,0.21
147.77,194.02,0.19
147.78,189.34,0.18
147.79,185.59,0.16
147.8,181.56,0.14
147.81,173.13,0.11
147.82,171.65,0.08
147.83,173.99,0.07
147.84,177.16,0.07
147.85,176.78,0.07
147.86,175.99,0.07
147.87,171.56,0.07
147.88,167.35,0.07
147.89,166.28,0.07
147.9,165.34,0.07
147.91,165.07,0.07
147.92,164.74,0.07
147.93,163.55,0.06
147.94,175.84,0.06
147.95,174.42,0.06
147.96,168.54,0.06
147.97,167.46,0.06
147.98,168.02,0.06
147.99,168.72,0.06
148,177.11,0.05
148.01,175.28,0.04
148.02,164.85,0.03
148.03,154.42,0.06
148.04,143.99,0.08
148.05,133.56,0.09
148.06,123.14,0.08
148.07,112.71,0.08
148.08,102.28,0.07
148.09,91.85,0.05
148.1,81.42,0.03
148.11,70.99,0.03
148.12,155.6,0.1
148.13,198.58,0.15
148.14,196.44,0.17
148.15,193.23,0.16
148.16,188.89,0.12
148.17,190.05,0.09
148.18,193.97,0.08
148.19,197.89,0.11
148.2,201.81,0.13
148.21,205.73,0.12
148.22,209.65,0.12
148.23,213.57,0.13
148.24,217.49,0.1
148.25,221.41,0.03
148.26,225.33,0
148.27,229.25,0
148.28,233.17,0
148.29,237.09,0
148.3,241.02,0
148.31,244.94,0.02
148.32,248.86,0.1
148.33,213.35,0.21
148.34,195.99,0.28
148.35,192.41,0.29
148.36,189.46,0.27
148.37,186.33,0.24
148.38,183.42,0.23
148.39,180.97,0.2
148.4,180.72,0.16
148.41,179.26,0.12
148.42,181.09,0.08
148.43,101.16,0.04
148.44,143.17,0.01
148.45,88.56,0
148.46,78.05,0
148.47,102.57,0
148.48,127.09,0
148.49,151.61,0.07
148.5,176.13,0.07
148.51,200.64,0.07
148.52,198.38,0.15
148.53,192.76,0.19
148.54,187.88,0.19
148.55,185.74,0.16
148.56,182.52,0.12
148.57,178.71,0.06
148.58,180.03,0.03
148.59,106.65,0.01
148.6,168.28,0.01
148.61,196.41,0.09
148.62,200.7,0.09
148.63,204.99,0.04
148.64,196.17,0.11
148.65,193.86,0.15
148.66,191.12,0.18
148.67,188.98,0.17
148.68,185.49,0.13
148.69,182.5,0.11
148.7,182,0.11
148.71,182.16,0.11
148.72,179.54,0.1
148.73,177.99,0.1
148.74,176.67,0.09
148.75,173.62,0.09
148.76,170.72,0.08
148.77,168.32,0.07
148.78,165.42,0.06
148.79,160.37,0.05
148.8,168.03,0.05
148.81,168.01,0.06
148.82,168.34,0.06
148.83,167.87,0.06
148.84,169.56,0.06
148.85,169.15,0.06
148.86,171.31,0.06
148.87,177.43,0.06
148.88,175.29,0.06
148.89,161.72,0.04
148.9,157.56,0.02
148.91,168.21,0.01
148.92,110.57,0.01
148.93,161.68,0
148.94,161.28,0
148.95,159.89,0
148.96,160.69,0
148.97,161.49,0
148.98,162.29,0
148.99,163.1,0
149,163.9,0
149.01,164.7,0
149.02,165.5,0
149.03,166.3,0
149.04,167.11,0
149.05,167.91,0
149.06,168.71,0
149.07,169.51,0
149.08,170.31,0
149.09,171.12,0
149.1,171.92,0
149.11,172.72,0
149.12,173.52,0
149.13,174.32,0
149.14,175.13,0
149.15,175.93,0
149.16,176.73,0
149.17,177.53,0
149.18,178.34,0
149.19,179.14,0
149.2,179.94,0
149.21,180.74,0
149.22,181.54,0
149.23,182.35,0
149.24,183.15,0
149.25,183.95,0
149.26,184.75,0
149.27,185.55,0
149.28,186.36,0
149.29,187.16,0
149.3,187.96,0
149.31,188.76,0
149.32,189.56,0
149.33,190.37,0
149.34,191.17,0
149.35,191.97,0
149.36,192.77,0
149.37,193.58,0
149.38,194.38,0
149.39,195.18,0
149.4,195.98,0
149.41,196.78,0
149.42,197.59,0
149.43,198.39,0
149.44,199.19,0
149.45,199.99,0
149.46,200.79,0
149.47,201.6,0
149.48,202.4,0
149.49,203.2,0
149.5,204,0
149.51,204.8,0
149.52,205.61,0
149.53,206.41,0
149.54,207.21,0
149.55,208.01,0
149.56,208.82,0
149.57,209.62,0
149.58,210.42,0
149.59,211.22,0
149.6,212.02,0
149.61,212.83,0
149.62,213.63,0
149.63,214.43,0
149.64,215.23,0
149.65,216.03,0
149.66,216.84,0
149.67,217.64,0
149.68,218.44,0
149.69,219.24,0
149.7,220.04,0
149.71,220.85,0
149.72,221.65,0
149.73,222.45,0
149.74,223.25,0
149.75,224.06,0
149.76,224.86,0
149.77,225.66,0
149.78,226.46,0
149.79,227.26,0
149.8,228.07,0
149.81,228.87,0
149.82,229.67,0
149.83,230.47,0
149.84,231.27,0
149.85,232.08,0
149.86,232.88,0
149.87,233.68,0
149.88,234.48,0
149.89,235.28,0
149.9,236.09,0
149.91,236.89,0
149.92,237.69,0
149.93,238.49,0
149.94,239.3,0
149.95,240.1,0
149.96,240.9,0
149.97,241.7,0
149.98,242.5,0
149.99,243.31,0
150,244.11,0
150.01,244.91,0
150.02,245.71,0
150.03,246.51,0
150.04,247.32,0
150.05,248.12,0
150.06,248.92,0
150.07,249.72,0
150.08,250.52,0
150.09,251.33,0
150.1,252.13,0
150.11,252.93,0
150.12,253.73,0
150.13,254.54,0
150.14,255.34,0
150.15,256.14,0
150.16,256.94,0
150.17,257.74,0
150.18,258.55,0
150.19,259.35,0.01
150.2,260.15,0.01
150.21,258.66,0.12
150.22,245.33,0.26
150.23,247.93,0.38
150.24,251.13,0.4
150.25,255.19,0.36
150.26,255.78,0.3
150.27,252.64,0.22
150.28,243.71,0.16
150.29,246.31,0.12
150.3,248.91,0.15
150.31,251.51,0.18
150.32,254.1,0.17
150.33,256.7,0.17
150.34,259.3,0.18
150.35,261.9,0.17
150.36,264.49,0.15
150.37,267.09,0.14
150.38,269.69,0.14
150.39,272.29,0.12
150.4,274.88,0.07
150.41,277.48,0.02
150.42,280.08,0.01
150.43,282.68,0.04
150.44,285.27,0.08
150.45,287.87,0.1
150.46,289.74,0.25
150.47,288.34,0.4
150.48,284.72,0.39
150.49,277.41,0.29
150.5,275.21,0.24
150.51,273.79,0.24
150.52,273.43,0.23
150.53,274.57,0.24
150.54,277.44,0.24
150.55,279.71,0.24
150.56,282.74,0.24
150.57,284.66,0.25
150.58,285,0.26
150.59,285.49,0.27
150.6,287.76,0.28
150.61,289.1,0.3
150.62,285.27,0.3
150.63,283.49,0.29
150.64,283.03,0.3
150.65,283.23,0.31
150.66,282.9,0.32
150.67,282.23,0.32
150.68,280.69,0.31
150.69,279.23,0.28
150.7,275.68,0.21
150.71,267.59,0.13
150.72,257.69,0.08
150.73,256.86,0.09
150.74,256.03,0.11
150.75,255.21,0.11
150.76,254.38,0.12
150.77,253.55,0.11
150.78,252.73,0.11
150.79,251.9,0.1
150.8,251.07,0.08
150.81,250.25,0.12
150.82,247.94,0.29
150.83,241.81,0.37
150.84,235.76,0.38
150.85,227.7,0.31
150.86,214.98,0.17
150.87,206.91,0.1
150.88,208.16,0.08
150.89,206.05,0.05
150.9,209.47,0.02
150.91,221.23,0.01
150.92,226.78,0
150.93,217.71,0
150.94,216.99,0
150.95,171.68,0.01
150.96,122.77,0.02
150.97,231.97,0.1
150.98,226.89,0.16
150.99,229.35,0.19
151,233.26,0.21
151.01,238.51,0.2
151.02,241.15,0.21
151.03,242.14,0.22
151.04,243.49,0.22
151.05,243.89,0.22
151.06,244.21,0.22
151.07,244.66,0.22
151.08,245.07,0.21
151.09,243.85,0.2
151.1,241.72,0.19
151.11,229.76,0.13
151.12,209.08,0.07
151.13,208.04,0.03
151.14,217.41,0.03
151.15,205.28,0.04
151.16,138.29,0.1
151.17,102.17,0.14
151.18,135.8,0.12
151.19,169.44,0.06
151.2,203.69,0.06
151.21,223,0.08
151.22,211.38,0.09
151.23,194.81,0.1
151.24,181.94,0.07
151.25,175,0.02
151.26,168.06,0.02
151.27,161.11,0.01
151.28,154.17,0.01
151.29,147.22,0.01
151.3,140.28,0.01
151.31,133.33,0.01
151.32,126.39,0.02
151.33,119.44,0.02
151.34,112.5,0.01
151.35,105.55,0.01
151.36,136.57,0.05
151.37,185.63,0.09
151.38,180.02,0.1
151.39,178.3,0.1
151.4,175.15,0.1
151.41,174.53,0.1
151.42,171.15,0.09
151.43,164.81,0.05
151.44,158.41,0.02
151.45,157.85,0.01
151.46,162.93,0
151.47,167.12,0
151.48,171.31,0
151.49,175.5,0
151.5,179.69,0.01
151.51,183.88,0.01
151.52,194,0.08
151.53,200.2,0.15
151.54,195.13,0.19
151.55,193.15,0.17
151.56,191.98,0.11
151.57,193.69,0.04
151.58,195.54,0.01
151.59,198.92,0
151.6,202.3,0
151.61,205.69,0.01
151.62,209.07,0.05
151.63,212.45,0.07
151.64,215.84,0.07
151.65,219.22,0.06
151.66,222.6,0.05
151.67,225.99,0.11
151.68,222.41,0.21
151.69,215.32,0.27
151.7,212.88,0.27
151.71,210.03,0.26
151.72,205.23,0.24
151.73,200.4,0.19
151.74,200.35,0.13
151.75,203.37,0.11
151.76,206.38,0.12
151.77,209.4,0.11
151.78,212.41,0.09
151.79,215.43,0.08
151.8,218.44,0.06
151.81,221.46,0.06
151.82,219.47,0.13
151.83,212.6,0.18
151.84,202.69,0.17
151.85,192.41,0.11
151.86,186.14,0.06
151.87,185.29,0.03
151.88,187.97,0.02
151.89,187.95,0.02
151.9,200.66,0.05
151.91,211.74,0.14
151.92,208.75,0.21
151.93,206.28,0.25
151.94,203.93,0.26
151.95,200.84,0.26
151.96,196.1,0.22
151.97,195.11,0.13
151.98,198.33,0.05
151.99,201.56,0.03
152,204.79,0.03
152.01,208.02,0.02
152.02,211.24,0.02
152.03,214.47,0.02
152.04,217.7,0.02
152.05,220.92,0.02
152.06,224.15,0.02
152.07,227.38,0.02
152.08,230.6,0.02
152.09,233.83,0.03
152.1,237.06,0.03
152.11,240.28,0.03
152.12,243.51,0.03
152.13,246.74,0.02
152.14,249.97,0.09
152.15,246.57,0.21
152.16,241.77,0.26
152.17,243.49,0.26
152.18,242.82,0.25
152.19,239.45,0.24
152.2,237.45,0.23
152.21,236.98,0.22
152.22,236.46,0.2
152.23,234.69,0.2
152.24,231.34,0.19
152.25,229.23,0.18
152.26,228.24,0.18
152.27,225.94,0.19
152.28,222.39,0.19
152.29,218.06,0.2
152.3,212.29,0.21
152.31,206.91,0.21
152.32,201.28,0.22
152.33,196.69,0.23
152.34,193.17,0.23
152.35,190.78,0.21
152.36,189.31,0.21
152.37,188.09,0.23
152.38,186.13,0.22
152.39,183.76,0.2
152.4,182.49,0.18
152.41,181.44,0.18
152.42,180.8,0.17
152.43,179.51,0.17
152.44,176.49,0.14
152.45,162.27,0.09
152.46,162.96,0.04
152.47,158.58,0.02
152.48,98.35,0.01
152.49,143.64,0
152.5,120.87,0.02
152.51,224.59,0.07
152.52,221.58,0.17
152.53,180.26,0.21
152.54,171.21,0.18
152.55,208.4,0.14
152.56,134.89,0.08
152.57,73.31,0.02
152.58,71.58,0.01
152.59,80.37,0
152.6,89.17,0
152.61,97.96,0
152.62,106.75,0
152.63,115.54,0
152.64,124.33,0.07
152.65,133.12,0.08
152.66,141.91,0.04
152.67,150.7,0.03
152.68,159.49,0.03
152.69,168.28,0.04
152.7,177.07,0.04
152.71,185.86,0.03
152.72,194.65,0.03
152.73,203.44,0.08
152.74,206.25,0.13
152.75,203,0.15
152.76,200.61,0.15
152.77,200.49,0.14
152.78,199.61,0.13
152.79,198.58,0.12
152.8,193.85,0.12
152.81,187.73,0.11
152.82,166.36,0.08
152.83,135.63,0.06
152.84,81.07,0.05
152.85,104.6,0.03
152.86,187.42,0.01
152.87,201.05,0.02
152.88,204.27,0.01
152.89,125.39,0.01
152.9,98.09,0
152.91,98.46,0
152.92,98.82,0
152.93,99.19,0
152.94,99.55,0.04
152.95,99.91,0.05
152.96,177.57,0.08
152.97,199.14,0.12
152.98,198.16,0.14
152.99,200.26,0.15
153,200,0.15
153.01,199.92,0.15
153.02,199.64,0.15
153.03,197.89,0.14
153.04,191.78,0.12
153.05,193.22,0.09
153.06,197.09,0.06
153.07,200.96,0.07
153.08,204.84,0.1
153.09,208.71,0.11
153.1,212.58,0.11
153.11,216.45,0.1
153.12,220.32,0.11
153.13,224.19,0.11
153.14,228.06,0.11
153.15,231.94,0.1
153.16,235.81,0.1
153.17,239.68,0.09
153.18,243.55,0.09
153.19,247.42,0.07
153.2,251.29,0.11
153.21,227.91,0.19
153.22,220.84,0.22
153.23,217.79,0.21
153.24,213,0.21
153.25,210.56,0.21
153.26,207.7,0.2
153.27,203.29,0.2
153.28,200.7,0.19
153.29,197.66,0.17
153.3,193.83,0.15
153.31,190.82,0.14
153.32,187.06,0.13
153.33,185.23,0.12
153.34,183.46,0.11
153.35,181.18,0.1
153.36,178.13,0.08
153.37,178.86,0.08
153.38,178.08,0.08
153.39,179.54,0.08
153.4,179.13,0.07
153.41,177.97,0.07
153.42,176.58,0.07
153.43,177.78,0.07
153.44,180.57,0.07
153.45,176.18,0.06
153.46,161.18,0.05
153.47,160.73,0.04
153.48,161.47,0.03
153.49,160.43,0.02
153.5,159.17,0.01
153.51,157.91,0.01
153.52,156.65,0.01
153.53,155.39,0.01
153.54,154.13,0.01
153.55,152.86,0
153.56,151.6,0
153.57,150.34,0
153.58,149.08,0
153.59,147.82,0
153.6,146.56,0
153.61,145.3,0
153.62,144.04,0
153.63,142.78,0
153.64,141.52,0
153.65,140.26,0
153.66,139,0
153.67,137.74,0
153.68,136.48,0
153.69,135.22,0
153.7,133.96,0
153.71,132.7,0
153.72,131.44,0
153.73,130.18,0
153.74,128.91,0
153.75,127.65,0
153.76,126.39,0
153.77,125.13,0
153.78,123.87,0
153.79,122.61,0
153.8,121.35,0
153.81,120.09,0
153.82,118.83,0
153.83,117.57,0
153.84,116.31,0
153.85,115.05,0
153.86,113.79,0
153.87,112.53,0
153.88,111.27,0
153.89,110.01,0
153.9,108.75,0
153.91,107.49,0
153.92,106.22,0
153.93,104.96,0
153.94,103.7,0
153.95,102.44,0
153.96,101.18,0
153.97,99.92,0
153.98,98.66,0
153.99,97.4,0
154,96.14,0
154.01,94.88,0
154.02,93.62,0
154.03,92.36,0
154.04,91.1,0
154.05,89.84,0
154.06,88.58,0
154.07,87.32,0
154.08,86.06,0
154.09,84.8,0
154.1,83.54,0
154.11,82.27,0
154.12,81.01,0
154.13,79.75,0
154.14,78.49,0
154.15,77.23,0
154.16,75.97,0
154.17,74.71,0
154.18,73.45,0
154.19,72.19,0
154.2,70.93,0
154.21,69.67,0
154.22,68.41,0
154.23,67.15,0
154.24,65.89,0
154.25,64.63,0
154.26,63.37,0
154.27,62.11,0
154.28,60.85,0
154.29,59.59,0
154.3,58.32,0
154.31,57.06,0
154.32,68.17,0.01
154.33,226.5,0.02
154.34,214.76,0.06
154.35,197.47,0.11
154.36,195.28,0.13
154.37,189.89,0.13
154.38,188.49,0.12
154.39,186.69,0.12
154.4,186.57,0.13
154.41,186.57,0.14
154.42,186.48,0.16
154.43,183.2,0.16
154.44,181.98,0.16
154.45,184.67,0.16
154.46,187.48,0.17
154.47,188.36,0.19
154.48,189.93,0.2
154.49,188.66,0.22
154.5,188.47,0.23
154.51,186.57,0.22
154.52,173.11,0.17
154.53,89.75,0.09
154.54,163.15,0.02
154.55,135.9,0.01
154.56,143.08,0
154.57,150.27,0
154.58,157.46,0
154.59,164.65,0
154.6,171.83,0.01
154.61,179.02,0.02
154.62,186.21,0.02
154.63,193.39,0.02
154.64,200.58,0.02
154.65,206,0.08
154.66,201.61,0.15
154.67,201.13,0.19
154.68,204.8,0.2
154.69,198.89,0.2
154.7,196.7,0.2
154.71,194.89,0.2
154.72,192.77,0.19
154.73,191.29,0.17
154.74,190.2,0.16
154.75,189.16,0.16
154.76,188.62,0.15
154.77,188.57,0.15
154.78,187.59,0.14
154.79,186.08,0.14
154.8,185.55,0.14
154.81,183.05,0.13
154.82,182.85,0.13
154.83,184.17,0.13
154.84,184.14,0.14
154.85,183.44,0.14
154.86,177.71,0.12
154.87,169.72,0.09
154.88,185.1,0.06
154.89,192.59,0.06
154.9,199.18,0.03
154.91,188.26,0.02
154.92,191.92,0.03
154.93,213.53,0.02
154.94,291.41,0
154.95,288.23,0
154.96,285.06,0
154.97,281.88,0
154.98,278.7,0
154.99,275.52,0
155,272.35,0
155.01,269.17,0
155.02,265.99,0
155.03,262.81,0
155.04,259.64,0
155.05,256.46,0
155.06,253.28,0
155.07,250.11,0
155.08,246.93,0
155.09,243.75,0
155.1,240.57,0
155.11,237.4,0
155.12,234.22,0
155.13,231.04,0
155.14,227.86,0
155.15,224.69,0
155.16,221.51,0
155.17,218.33,0
155.18,215.15,0
155.19,211.98,0
155.2,208.8,0
155.21,205.62,0
155.22,202.44,0
155.23,199.27,0
155.24,196.09,0
155.25,192.91,0
155.26,189.74,0
155.27,186.56,0
155.28,183.38,0
155.29,180.2,0
155.3,177.03,0
155.31,173.85,0
155.32,170.67,0
155.33,167.49,0
155.34,164.32,0
155.35,161.14,0
155.36,157.96,0
155.37,154.78,0
155.38,151.61,0
155.39,148.43,0
155.4,145.25,0
155.41,142.08,0
155.42,138.9,0
155.43,135.72,0
155.44,132.54,0
155.45,129.37,0
155.46,126.19,0
155.47,123.01,0
155.48,119.83,0
155.49,116.66,0
155.5,113.48,0
155.51,110.3,0
155.52,107.12,0
155.53,86.49,0
155.54,69.31,0.01
155.55,150.73,0.08
155.56,232.34,0.2
155.57,216.19,0.29
155.58,209.91,0.32
155.59,206.71,0.29
155.6,205.9,0.26
155.61,205.6,0.24
155.62,204.73,0.24
155.63,202.98,0.22
155.64,199.74,0.17
155.65,203.21,0.09
155.66,212.69,0.03
155.67,212.71,0.01
155.68,212.73,0
155.69,212.75,0.03
155.7,212.76,0.06
155.71,212.78,0.08
155.72,212.8,0.09
155.73,212.82,0.1
155.74,212.84,0.13
155.75,212.85,0.12
155.76,212.87,0.06
155.77,212.89,0.01
155.78,212.91,0
155.79,212.93,0.02
155.8,212.94,0.04
155.81,212.96,0.05
155.82,212.98,0.05
155.83,213,0.06
155.84,213.02,0.05
155.85,213.03,0.03
155.86,223.39,0.08
155.87,235.66,0.18
155.88,232.48,0.26
155.89,232.08,0.3
155.9,232.96,0.31
155.91,231.85,0.3
155.92,228.2,0.29
155.93,225.42,0.27
155.94,221.93,0.23
155.95,215.83,0.2
155.96,208.64,0.18
155.97,201.38,0.18
155.98,195.32,0.17
155.99,190.49,0.16
156,185.69,0.14
156.01,180.42,0.11
156.02,176.77,0.08
156.03,171.97,0.06
156.04,161.83,0.04
156.05,160.46,0.03
156.06,162.77,0.03
156.07,159.27,0.02
156.08,155.65,0.01
156.09,151.79,0.01
156.1,149.7,0
156.11,183.83,0
156.12,226.68,0
156.13,195.37,0
156.14,117.39,0
156.15,85.76,0
156.16,186.1,0
156.17,252.52,0
156.18,225.64,0
156.19,223.11,0
156.2,220.58,0
156.21,218.06,0
156.22,215.53,0
156.23,213,0
156.24,210.48,0
156.25,207.95,0
156.26,205.42,0
156.27,202.9,0
156.28,200.37,0
156.29,197.84,0
156.3,195.32,0
156.31,192.79,0
156.32,190.26,0
156.33,187.74,0
156.34,185.21,0
156.35,182.68,0
156.36,180.16,0
156.37,177.63,0
156.38,175.1,0
156.39,172.57,0
156.4,170.05,0
156.41,167.52,0
156.42,164.99,0
156.43,162.47,0
156.44,159.94,0
156.45,157.41,0
156.46,154.89,0
156.47,152.36,0
156.48,149.83,0
156.49,147.31,0
156.5,144.78,0
156.51,142.25,0
156.52,139.73,0
156.53,137.2,0
156.54,134.67,0
156.55,132.15,0
156.56,129.62,0
156.57,127.09,0
156.58,124.57,0
156.59,122.04,0
156.6,119.51,0
156.61,116.98,0
156.62,114.46,0
156.63,111.93,0
156.64,109.4,0
156.65,106.88,0
156.66,104.35,0
156.67,101.82,0
156.68,99.3,0
156.69,96.77,0
156.7,94.24,0
156.71,91.72,0
156.72,89.19,0
156.73,86.66,0
156.74,84.14,0
156.75,81.61,0
156.76,79.08,0
156.77,76.56,0
156.78,74.03,0
156.79,71.5,0
156.8,68.98,0.01
156.81,71.79,0.08
156.82,163.38,0.15
156.83,215.15,0.19
156.84,213.82,0.21
156.85,212.81,0.22
156.86,213.37,0.25
156.87,213.64,0.26
156.88,213.53,0.26
156.89,211.68,0.26
156.9,214.43,0.28
156.91,216.76,0.28
156.92,214.38,0.26
156.93,207.98,0.22
156.94,195.73,0.16
156.95,138.33,0.19
156.96,186.84,0.3
156.97,224.02,0.35
156.98,224.78,0.35
156.99,224.2,0.35
157,224.14,0.33
157.01,223.96,0.31
157.02,223.18,0.3
157.03,223.34,0.3
157.04,224.42,0.31
157.05,225.65,0.32
157.06,226.2,0.34
157.07,227.24,0.34
157.08,229.32,0.34
157.09,230.53,0.34
157.1,231.7,0.34
157.11,232.85,0.37
157.12,231.72,0.39
157.13,231.93,0.33
157.14,236.65,0.26
157.15,240.6,0.25
157.16,240.46,0.25
157.17,245.61,0.26
157.18,250.6,0.26
157.19,254.28,0.23
157.2,257.12,0.21
157.21,260.09,0.19
157.22,264.43,0.19
157.23,272.98,0.27
157.24,279.56,0.38
157.25,280.14,0.44
157.26,276.17,0.47
157.27,266.28,0.42
157.28,252.86,0.32
157.29,243.79,0.26
157.3,235.51,0.26
157.31,226.88,0.26
157.32,218.14,0.23
157.33,199.69,0.22
157.34,181.07,0.18
157.35,181.49,0.1
157.36,119.01,0.04
157.37,64.58,0.01
157.38,68.8,0
157.39,100.22,0
157.4,110.53,0
157.41,113.45,0
157.42,116.37,0
157.43,119.29,0
157.44,122.21,0
157.45,125.13,0
157.46,128.05,0
157.47,130.97,0
157.48,133.89,0
157.49,136.81,0
157.5,139.73,0.04
157.51,142.65,0.07
157.52,145.57,0.11
157.53,148.49,0.13
157.54,151.41,0.12
157.55,154.33,0.12
157.56,157.25,0.11
157.57,160.17,0.08
157.58,163.09,0.07
157.59,166.01,0.05
157.6,168.93,0.03
157.61,171.85,0.02
157.62,174.77,0.02
157.63,177.69,0.02
157.64,180.61,0.01
157.65,183.53,0.01
157.66,186.45,0.01
157.67,189.37,0.01
157.68,192.29,0.01
157.69,195.21,0.01
157.7,198.13,0.01
157.71,201.05,0.01
157.72,203.97,0.01
157.73,206.89,0.01
157.74,209.8,0.02
157.75,212.72,0.02
157.76,223.1,0.07
157.77,205.72,0.11
157.78,198.74,0.12
157.79,197.3,0.13
157.8,197.62,0.16
157.81,198.18,0.2
157.82,197.11,0.24
157.83,196.99,0.26
157.84,197.73,0.26
157.85,189.83,0.19
157.86,180.66,0.11
157.87,185.93,0.07
157.88,198,0.1
157.89,207.59,0.22
157.9,210.92,0.33
157.91,207.33,0.34
157.92,204.13,0.3
157.93,202.06,0.28
157.94,201.11,0.27
157.95,200.59,0.27
157.96,201.86,0.27
157.97,201.76,0.27
157.98,204.32,0.28
157.99,209.51,0.28
158,206.44,0.29
158.01,111.01,0.29
158.02,120.98,0.3
158.03,279.41,0.25
158.04,123.46,0.13
158.05,261.8,0.08
158.06,191.75,0.04
158.07,209.52,0.03
158.08,215.23,0.01
158.09,219.19,0.01
158.1,223.15,0.02
158.11,227.12,0.07
158.12,231.08,0.1
158.13,235.04,0.1
158.14,239,0.11
158.15,242.97,0.11
158.16,246.93,0.11
158.17,250.89,0.11
158.18,254.85,0.11
158.19,258.82,0.09
158.2,262.78,0.04
158.21,266.74,0.14
158.22,231.34,0.24
158.23,222.67,0.27
158.24,220.33,0.27
158.25,217.14,0.28
158.26,215.15,0.28
158.27,215.28,0.27
158.28,213.29,0.27
